EmployeeID,EmployeeName,Age,Years_of_Experience,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Total_Expenditure,Savings_Amount,Investments,Class,Expense_Ratio,Savings_Ratio,Investment_Ratio,EMI_Ratio,Disposable_Income,Financial_Cushion,Debt_Burden_Index,Investment_to_Savings_Ratio,Financial_Health
EMP09215,Pallavi Lakhotia,41,22,IT,136302,10594,8178,2984,1286,113260,0,17914,10912,7702,5822,42350,28863,10216,High,0.3739184177997527,0.2548384248631467,0.0901995408793925,0.0963446936252869,70910,0.68,0.08,0.354,2
EMP09216,Vihaan Dubey,33,8,IT,101685,5253,6101,3769,1040,85522,21519,9336,0,7819,4374,43048,19639,4262,Medium,0.503355861649634,0.2296368185963845,0.0498351301419517,0.0,42474,0.46,0.0,0.217,1
EMP09217,Aman Bhardwaj,60,37,Operations,95000,4500,5700,1982,1300,81518,0,12629,22572,3180,3896,42277,21212,3888,Medium,0.518621654113202,0.2602124684118845,0.0476949876100983,0.27689590029196,39241,0.5,0.238,0.183,1
EMP09218,Abhishek Das,43,25,IT,145335,12400,8720,3360,1571,119284,10909,21308,9586,18162,8587,68552,6466,5995,Medium,0.5746956842493545,0.0542067670433587,0.050258207303578,0.0803628315616511,50732,0.09,0.066,0.927,1
EMP09219,Rahul Amit Jindal,25,1,Data Science,90000,4000,5400,1946,1902,76752,0,6961,3284,4728,2625,17598,35233,3883,High,0.2292839274546591,0.4590499270377319,0.0505915155305399,0.0427871586408171,59154,2.0,0.036,0.11,2
EMP09220,Sneha Karan Nair,56,28,Sales,85000,3500,5100,2018,1498,72884,16676,9650,5780,3456,4572,40134,15517,3019,Medium,0.5506558366719719,0.2128999506064431,0.0414219856209867,0.0793040996652214,32750,0.39,0.068,0.195,1
EMP09221,Atharv Yadav,22,2,IT,86466,3647,5188,1764,1116,74751,19730,9154,0,5784,3990,38658,13584,5593,Medium,0.5171569611108882,0.1817233214271381,0.0748217415151636,0.0,36093,0.35,0.0,0.412,1
EMP09222,Kunal Sai Khurana,37,14,Cyber Security,134810,10295,8089,2230,1926,112270,23901,16974,0,7057,4915,52847,14977,19008,High,0.4707134586265253,0.1334016210920103,0.1693061369911819,0.0,59423,0.28,0.0,1.269,2
EMP09223,Saurabh Shubham Kohli,50,19,Data Science,150631,13460,9038,3060,1103,123970,31628,21044,0,8409,6556,67637,19684,19119,High,0.54559167540534,0.1587803500846979,0.1542227958377026,0.0,56333,0.29,0.0,0.971,2
EMP09224,Ayush Ghosh,39,13,Sales,71549,2155,4293,2015,1688,61398,0,9759,19207,2908,2488,34362,9566,3825,Low,0.5596599237760188,0.1558031206228216,0.0622984462034593,0.3128277794064953,27036,0.28,0.268,0.4,0
EMP09225,Sanya Srivastava,24,3,Finance,77404,2740,4644,2127,1165,66728,6914,7772,0,12976,6616,34278,4100,4882,Medium,0.513697398393478,0.0614434720057547,0.0731626903249011,0.0,32450,0.12,0.0,1.19,1
EMP09226,Preeti D'Souza,59,23,Operations,93315,4332,5599,1614,1469,80301,9563,13641,0,12486,5132,40822,4919,6567,Medium,0.5083622868955555,0.0612570204605173,0.0817798034893712,0.0,39479,0.12,0.0,1.335,1
EMP09227,Ishita Srivastava,45,26,IT,144123,12158,8647,2636,1759,118923,0,10104,0,10920,4131,25155,31688,26309,High,0.2115234227189021,0.2664581283687764,0.2212271806126653,0.0,93768,1.26,0.0,0.83,2
EMP09228,Diya Daga,39,16,Finance,111328,6699,6680,2960,1364,93625,29902,15027,0,15613,7844,68386,5760,3581,Low,0.7304245660881175,0.0615220293724966,0.0382483311081441,0.0,25239,0.08,0.0,0.622,0
EMP09229,Karan Preeti Patel,59,24,Operations,91085,4108,5465,1443,2145,77924,0,8191,18484,4093,3846,34614,27526,3449,Medium,0.4442020430162722,0.353241620040039,0.0442610748934859,0.2372054822647708,43310,0.8,0.203,0.125,1
EMP09230,Jyoti Vaishnavi Ahuja,48,28,Sales,85000,3500,5100,2176,1429,72795,0,9778,17048,1667,3188,31681,21026,3760,Medium,0.4352084621196511,0.288838519129061,0.0516518991688989,0.234191908784944,41114,0.66,0.201,0.179,1
EMP09231,Mansi Fernandes,44,16,Operations,84222,3422,5053,1624,1833,72290,16467,8461,0,2580,3164,30672,24842,2540,Medium,0.4242910499377507,0.3436436574906626,0.0351362567436713,0.0,41618,0.81,0.0,0.102,1
EMP09232,Ayush Fernandes,59,31,Marketing,90000,4000,5400,1278,2430,76892,6668,13557,10397,6072,4559,41253,16050,3408,Medium,0.5365057483223222,0.2087343286687822,0.0443219060500442,0.1352156271133538,35639,0.39,0.116,0.212,1
EMP09233,Rohit Dubey,45,28,Operations,94569,4457,5674,2153,1277,81008,26960,12050,10510,9527,7650,66697,3502,1195,Low,0.8233384357100533,0.0432302982421489,0.0147516294686944,0.1297402725656725,14311,0.05,0.111,0.341,0
EMP09234,Ananya Khurana,42,16,Finance,111132,6670,6668,3131,1601,93062,17760,11994,3684,3856,1992,39286,31741,4866,Medium,0.4221486750768305,0.3410736928069459,0.0522877221637188,0.0395865122176613,53776,0.81,0.033,0.153,1
EMP09235,Akash Chauhan,25,3,HR,40116,339,2407,731,1862,34777,9286,3726,1400,5566,2039,22017,2626,1227,Low,0.6330908358972884,0.0755096759352445,0.035281939212698,0.0402564913592316,12760,0.12,0.035,0.467,0
EMP09236,Rajat Srivastava,47,22,Finance,120952,8143,7257,2535,1874,101143,23029,14294,7962,6725,6205,58215,16465,4233,Medium,0.5755712209446032,0.1627893180941834,0.0418516358027742,0.0787202277962884,42928,0.28,0.066,0.257,1
EMP09237,Karan Tiwari,46,22,HR,66401,1653,3984,1816,1547,57401,0,7869,10889,5210,3893,27861,11009,4144,Medium,0.48537481925402,0.1917910837790282,0.0721938642183934,0.1897005278653682,29540,0.4,0.164,0.376,1
EMP09238,Atharv Sandhu,31,7,Sales,53023,984,3181,960,1541,46357,12226,5788,7199,4938,2689,32840,5859,1880,Low,0.7084151260866751,0.1263886791638803,0.0405548245140971,0.155294777487758,13517,0.18,0.136,0.321,0
EMP09239,Prachi Bohra,22,3,Sales,46953,681,2817,1052,2152,40251,0,4519,3187,7713,3399,18818,3097,2443,Medium,0.4675163349978882,0.0769421877717323,0.0606941442448634,0.0791781570644207,21433,0.16,0.068,0.789,1
EMP09240,Dhruv Purohit,35,9,Sales,60783,1372,3647,2053,1936,51775,4213,6361,0,1695,1759,14028,26174,2309,High,0.2709415741187832,0.5055335586673104,0.0445968131337518,0.0,37747,1.87,0.0,0.088,2
EMP09241,Nandini Chopra,27,7,Marketing,65717,1619,3943,1346,1812,56997,11414,8754,0,3680,3188,27036,12609,3347,Medium,0.4743407547765672,0.221222169587873,0.0587223888976612,0.0,29961,0.47,0.0,0.265,1
EMP09242,Harsh Wadhwa,44,24,Customer Support,59255,1296,3555,1043,1121,52240,2807,8759,2721,1747,1994,18028,23742,2261,High,0.3450995405819295,0.45447932618683,0.0432810107197549,0.0520865237366003,34212,1.32,0.046,0.095,2
EMP09243,Aisha Das,54,24,Cyber Security,164786,16291,9887,2855,1927,133826,0,15413,32979,7433,6702,62527,47725,3909,Medium,0.4672260995621179,0.3566197898764067,0.0292095706364981,0.2464319340038557,71299,0.76,0.2,0.082,1
EMP09244,Sonia Shetty,56,26,Operations,95000,4500,5700,1474,2314,81012,7350,11840,0,2595,5935,27720,2535,506,Medium,0.3421715301436824,0.0312916604947415,0.0062459882486545,0.0,53292,0.09,0.0,0.2,1
EMP09245,Sanya Mundra,23,0,Sales,46159,641,2770,763,2259,39726,0,6670,0,4009,3209,13888,5014,2992,Medium,0.3495947238584302,0.1262145698031516,0.0753159140109751,0.0,25838,0.36,0.0,0.597,1
EMP09246,Amit Porwal,44,28,Finance,129085,9363,7745,2657,1511,107809,36504,18924,17720,18977,8169,100294,1774,1058,Low,0.930293389234665,0.0164550269458023,0.0098136519214536,0.1643647561891864,7515,0.02,0.137,0.596,0
EMP09247,Rakesh Bohra,58,32,IT,150000,13333,9000,2643,1285,123739,0,14234,31687,5663,3889,55473,23007,20201,Medium,0.4483065161347675,0.1859316787754871,0.1632549155884563,0.2560793282635224,68266,0.41,0.211,0.878,1
EMP09248,Ananya George,31,12,Operations,70614,2061,4237,1819,1581,60916,14273,6276,0,3599,2538,26686,20996,2691,Medium,0.4380786657035918,0.3446713507124564,0.0441755860529253,0.0,34230,0.79,0.0,0.128,1
EMP09249,Ayaan George,45,16,Product Management,171803,17951,10308,3270,1196,139078,40700,16416,16101,13906,9330,96453,21299,4700,Medium,0.6935173068350134,0.1531442787500539,0.0337939861085146,0.1157695681559987,42625,0.22,0.094,0.221,1
EMP09250,Pankaj Rajput,27,3,IT,92974,4297,5578,1678,1810,79611,18792,12671,0,3960,4417,39840,18132,5323,Medium,0.500433357199382,0.227757470701285,0.0668626194872567,0.0,39771,0.46,0.0,0.294,1
EMP09251,Lokesh Mittal,26,2,Operations,54483,1057,3269,1043,1405,47709,11774,6411,0,2210,2479,22874,12024,1954,Medium,0.4794483221195162,0.2520279192605169,0.0409566329204133,0.0,24835,0.53,0.0,0.162,1
EMP09252,Shruti Kumawat,38,11,Product Management,154686,14271,9281,2541,2114,126479,0,22409,36097,16236,7957,82699,6847,4070,Low,0.6538555807683489,0.0541354691292625,0.0321792550541987,0.2853991571723369,43780,0.08,0.233,0.594,0
EMP09253,Aman Chaudhary,43,17,IT,120918,8138,7255,3318,1477,100730,10798,16252,0,7989,5525,40564,24420,7035,Medium,0.4027002878983421,0.2424302591085079,0.0698401667824878,0.0,60166,0.6,0.0,0.288,1
EMP09254,Shivam George,40,8,HR,45158,591,2709,701,1656,39501,9419,6108,0,2422,2373,20322,9577,1449,Medium,0.5144679881521986,0.2424495582390319,0.036682615629984,0.0,19179,0.47,0.0,0.151,1
EMP09255,Ankit Kohli,27,6,Data Science,113890,7084,6833,2897,1343,95733,22316,14377,0,4746,4528,45967,31445,3164,High,0.4801583570973436,0.3284656283622157,0.0330502543532533,0.0,49766,0.68,0.0,0.101,2
EMP09256,Amit Rawat,26,4,Sales,49308,799,2958,1054,1027,43470,4542,6849,2367,6169,2634,22561,5007,2285,Medium,0.5190016103059581,0.1151828847481021,0.052564987347596,0.0544513457556935,20909,0.22,0.048,0.456,1
EMP09257,Ankit Solanki,29,7,HR,47752,721,2865,1191,1334,41641,9864,6670,0,3442,2533,22509,7943,2408,Medium,0.540548978170553,0.1907495016930429,0.057827621815038,0.0,19132,0.35,0.0,0.303,1
EMP09258,Atharv Chatterjee,42,17,Data Science,147486,12831,8849,3507,1315,120984,0,23102,28685,6925,5553,64265,25387,4774,Medium,0.5311859419427363,0.2098376644845599,0.0394597632744825,0.2370974674337102,56719,0.4,0.194,0.188,1
EMP09259,Aditi More,52,31,HR,70000,2000,4200,2125,1060,60615,17219,8240,10160,6639,5517,47775,2853,1036,Low,0.7881712447414007,0.0470675575352635,0.0170914790068464,0.1676152767466798,12840,0.06,0.145,0.363,0
EMP09260,Shreya Aarav Mukherjee,37,12,Operations,67375,1738,4042,1760,1258,58577,0,10383,11556,3441,2744,28124,11986,4322,Medium,0.4801201836898441,0.204619560578384,0.0737832254980623,0.197278795431654,30453,0.43,0.172,0.361,1
EMP09261,Vihaan Saxena,53,25,Customer Support,60000,1333,3600,1242,1495,52330,15312,7552,0,2253,3657,28774,722,679,Medium,0.5498566787693484,0.0137970571373972,0.0129753487483279,0.0,23556,0.03,0.0,0.939,1
EMP09262,Trisha Khurana,47,22,Marketing,83157,3316,4989,1269,1489,72094,0,11685,0,12577,6269,30531,9861,4831,Medium,0.4234887785391295,0.1367797597580936,0.0670097372874303,0.0,41563,0.32,0.0,0.49,1
EMP09263,Avantika Somani,42,15,IT,120619,8093,7237,3688,2116,99485,11386,9091,4331,7223,2856,34887,37924,4014,Medium,0.3506759813037141,0.3812031964617781,0.04034779112429,0.0435342011358496,64598,1.09,0.036,0.106,1
EMP09264,Namrata Ghosh,39,16,Sales,69470,1947,4168,1670,1712,59973,0,6751,16501,12524,4991,40767,3705,1776,Low,0.6797558901505678,0.0617778000100045,0.0296133259966985,0.2751404798826138,19206,0.09,0.238,0.479,0
EMP09265,Yuvraj Chaudhary,36,15,Sales,69962,1996,4198,1764,1973,60031,13718,10554,0,1359,3870,29501,195,1352,Medium,0.4914294281288001,0.0032483217004547,0.022521697123153,0.0,30530,0.01,0.0,6.898,1
EMP09266,Kartik Chauhan,48,22,IT,128726,9309,7724,3075,1717,106901,23333,15683,8650,7117,5006,59789,19900,6784,Medium,0.5592931778000205,0.1861535439331718,0.0634605850272682,0.0809159876895445,47112,0.33,0.067,0.341,1
EMP09267,Vivek Agarwal,22,3,Data Science,98877,4888,5933,1381,1885,84790,0,14300,14356,5039,4600,38295,20943,5207,Medium,0.4516452411841019,0.2469984668003302,0.0614105436961905,0.1693124189173251,46495,0.55,0.145,0.249,1
EMP09268,Sonia Porwal,54,27,Sales,85000,3500,5100,1998,1188,73214,16414,10445,0,5495,3766,36120,13600,3971,Medium,0.4933482667249433,0.1857568224656486,0.0542382604419919,0.0,37094,0.38,0.0,0.292,1
EMP09269,Vikram Shukla,30,7,Finance,88775,3878,5326,1605,1306,76660,22022,15038,11491,4756,3365,56672,7379,2071,Low,0.7392642838507696,0.0962561961909731,0.0270153926428385,0.1498956430993999,19988,0.13,0.129,0.281,0
EMP09270,Sneha Bhardwaj,25,0,Finance,75355,2536,4521,1572,1652,65074,13769,8066,0,5513,4034,31382,16741,3849,Medium,0.4822509758121523,0.2572609644404831,0.0591480468389833,0.0,33692,0.53,0.0,0.23,1
EMP09271,Palak Chaudhary,56,26,Sales,84440,3444,5066,1401,1125,73404,0,12914,14379,11598,6989,45880,3355,2975,Low,0.6250340580894774,0.0457059560786878,0.040529126478121,0.1958885074382867,27524,0.07,0.17,0.886,0
EMP09272,Simran Priya Mohanty,55,32,Cyber Security,180000,20000,10800,3090,1432,144678,35026,19172,0,7609,5156,66963,24333,28154,High,0.4628416207025256,0.1681872848670841,0.1945976582479713,0.0,77715,0.36,0.0,1.157,2
EMP09273,Megha Agarwal,58,30,Operations,95000,4500,5700,1349,2318,81133,0,11183,20110,1696,5221,38210,3175,1501,Low,0.4709550984186459,0.0391332749929128,0.0185004868549172,0.2478646173566859,42923,0.08,0.212,0.473,0
EMP09274,Shubham Khanna,60,32,Data Science,170000,17500,10200,3549,2195,136556,39896,20481,0,7459,8062,75898,23615,7041,Medium,0.5558012829901285,0.1729327162482791,0.0515612642432408,0.0,60658,0.31,0.0,0.298,1
EMP09275,Ishaan Sandhu,57,33,Cyber Security,180000,20000,10800,3451,1824,143925,0,22996,0,7127,6600,36723,65595,10373,High,0.2551537258989056,0.4557582073996873,0.0720722598575647,0.0,107202,1.79,0.0,0.158,2
EMP09276,Sai Verma,58,29,Sales,85000,3500,5100,2200,1888,72312,0,11394,0,11145,6009,28548,5992,6847,Medium,0.394789246598075,0.0828631485783825,0.0946869122690563,0.0,43764,0.21,0.0,1.142,1
EMP09277,Sai Bhardwaj,34,10,IT,104630,5694,6278,2779,1501,88378,21961,13463,11904,4754,4399,56481,14086,3728,Medium,0.6390843875172554,0.1593835569938219,0.0421824435945597,0.1346941546538731,31897,0.25,0.114,0.265,1
EMP09278,Namrata Bansal,26,5,Finance,77956,2796,4677,2012,1156,67315,4178,10059,0,3199,1320,18756,32410,3198,Medium,0.2786303201366709,0.4814677263611379,0.0475079848473594,0.0,48559,1.73,0.0,0.099,1
EMP09279,Sanya Muskan Mohanty,52,26,Customer Support,60000,1333,3600,1227,1496,52344,0,7488,17913,3034,3483,31918,7537,2882,Low,0.6097738040654134,0.1439897600489072,0.0550588415100107,0.3422168729940394,20426,0.24,0.299,0.382,0
EMP09280,Shruti Lakhotia,49,26,Finance,130000,9500,7800,3671,1154,107875,0,18925,35237,7932,5808,67902,19478,4405,Medium,0.6294507531865585,0.1805608342989571,0.0408342989571263,0.3266465816917729,39973,0.29,0.271,0.226,1
EMP09281,Rupal Ahuja,29,4,Sales,50674,867,3040,940,1443,44384,4163,6213,1889,6219,4051,22535,3985,2667,Medium,0.5077280100937275,0.0897846070656092,0.0600892213410237,0.0425603821196827,21849,0.18,0.037,0.669,1
EMP09282,Saurabh Swain,36,11,Product Management,153969,14127,9238,3959,1093,125552,0,14762,31680,4886,3404,54732,35518,6538,Medium,0.4359309290174589,0.2828947368421052,0.0520740410347903,0.2523257295781827,70820,0.65,0.206,0.184,1
EMP09283,Manish Jadhav,29,3,Finance,82051,3205,4923,1444,2381,70098,14406,10794,9288,4106,2414,41008,7024,12254,Medium,0.5850095580473053,0.1002025735399012,0.1748124054894576,0.1325002139861337,29090,0.17,0.113,1.744,1
EMP09284,Tushar Bose,44,18,Marketing,79903,2990,4794,1977,1255,68887,15917,9413,0,4149,4325,33804,16084,4664,Medium,0.4907166809412516,0.2334838213305848,0.0677050822361258,0.0,35083,0.48,0.0,0.29,1
EMP09285,Vidhi Bajaj,46,27,HR,70000,2000,4200,1980,1691,60129,18576,7800,6954,4444,4761,42535,173,125,Low,0.7073957657702606,0.0028771474662808,0.0020788637762144,0.1156513495983635,17594,0.0,0.099,0.718,0
EMP09286,Ankit Reddy,45,15,Operations,73966,2397,4438,1259,1610,64262,0,11639,0,3296,5549,20484,3819,1317,Medium,0.3187575861317731,0.0594285892129096,0.0204942267592045,0.0,43778,0.19,0.0,0.345,1
EMP09287,Riya Aditya Goel,36,16,Customer Support,53309,999,3199,999,1411,46701,0,6569,16312,2017,2021,26919,11778,1603,Medium,0.5764116400077086,0.2522001670199781,0.0343247467934305,0.349285882529282,19782,0.44,0.306,0.136,1
EMP09288,Pallavi Porwal,33,7,IT,102829,5424,6170,3595,867,86773,28349,12471,9490,11297,7060,68667,4222,1783,Low,0.7913406243877704,0.0486556878291634,0.0205478662717665,0.1093658165558411,18106,0.06,0.092,0.422,0
EMP09289,Saloni Atharv Joshi,54,37,Sales,85000,3500,5100,1380,1645,73375,0,11651,0,11100,4705,27456,10908,6263,Medium,0.3741873935264054,0.1486609880749574,0.0853560477001703,0.0,45919,0.4,0.0,0.574,1
EMP09290,Kunal Kulkarni,52,37,Finance,130000,9500,7800,2843,1504,108353,27451,19959,7047,9176,7121,70754,15612,4891,Medium,0.6529953023912582,0.1440846123319151,0.0451394977527156,0.0650374239753398,37599,0.22,0.054,0.313,1
EMP09291,Siddharth Kohli,35,9,Customer Support,40520,359,2431,977,1201,35552,0,6372,10578,941,1916,19807,288,63,Low,0.5571275877587759,0.0081008100810081,0.0017720522052205,0.29753600360036,15745,0.01,0.261,0.218,0
EMP09292,Manish Lakhotia,46,25,IT,139031,11140,8342,3739,1145,114665,24297,18220,17345,6823,5534,72219,12137,14001,Medium,0.6298260149130075,0.105847468713208,0.1221035189464963,0.1512667335281036,42446,0.17,0.125,1.153,1
EMP09293,Akash Chauhan,59,26,Operations,91636,4164,5498,2013,1518,78443,0,12258,23315,3882,2543,41998,19756,3365,Medium,0.5353951276723226,0.2518516629909615,0.042897390461864,0.2972221868108053,36445,0.47,0.254,0.17,1
EMP09294,Pankaj Shubham Tiwari,48,28,IT,150000,13333,9000,3698,925,123044,0,16599,0,8375,4882,29856,29622,30973,High,0.2426449075127596,0.2407431487923019,0.2517229608920386,0.0,93188,0.99,0.0,1.046,2
EMP09295,Nisha Srivastava,44,27,Product Management,209514,27854,12571,3001,2237,163851,0,25740,49458,5871,4425,85494,44864,7772,Medium,0.5217789332991559,0.2738097417775906,0.0474333388261286,0.3018474101470238,78357,0.52,0.236,0.173,1
EMP09296,Shreya Bose,59,23,Customer Support,53578,1012,3215,1121,1502,46728,0,7515,12602,4666,4360,29143,3524,1407,Low,0.6236731724019859,0.0754151686355076,0.0301104262968669,0.269688409518918,17585,0.12,0.235,0.399,0
EMP09297,Nandini Goel,32,8,IT,104051,5608,6243,3527,1205,87468,0,11628,30587,12138,6565,60918,5109,3491,Low,0.6964604198106736,0.058409932775415,0.0399117391503178,0.3496936022316733,26550,0.08,0.294,0.683,0
EMP09298,Preeti Mohanty,41,16,Data Science,129297,9395,7758,3218,1628,107298,0,16064,31905,4506,3146,55621,29367,4870,Medium,0.5183787209454044,0.2736956886428451,0.0453876120710544,0.2973494380137561,51677,0.53,0.247,0.166,1
EMP09299,Ayaan Bajaj,53,29,HR,70000,2000,4200,1455,1606,60739,15333,8544,0,2358,2679,28914,2232,1217,Medium,0.4760368132501358,0.0367473945899669,0.0200365498279523,0.0,31825,0.08,0.0,0.545,1
EMP09300,Aditi Shetty,27,3,Operations,53997,1033,3240,984,1220,47520,0,7366,8623,2930,3390,22309,10224,2998,Medium,0.4694654882154882,0.2151515151515151,0.0630892255892255,0.1814604377104377,25211,0.46,0.16,0.293,1
EMP09301,Ananya Agarwal,60,37,Cyber Security,180000,20000,10800,3595,1891,143714,0,24589,29759,7443,8461,70252,34580,9308,Medium,0.4888319857494747,0.2406167805502595,0.0647675243887164,0.2070709882127002,73462,0.49,0.165,0.269,1
EMP09302,Riya Menon,43,23,Product Management,198059,24515,11884,2282,1331,158047,0,23266,55271,16946,12024,107507,8513,4690,Low,0.6802217062013198,0.0538637240820768,0.0296747170145589,0.349712427315925,50540,0.08,0.279,0.551,0
EMP09303,Amit Mehta,29,5,Cyber Security,109431,6415,6566,3693,1615,91142,20963,14994,0,4003,4515,44475,28011,3322,High,0.4879748085405191,0.3073336112878804,0.0364486186390467,0.0,46667,0.63,0.0,0.119,2
EMP09304,Avantika Banerjee,47,26,Data Science,170000,17500,10200,2430,1699,138171,31303,19657,9455,5985,4481,70881,21222,26739,High,0.5129947673534968,0.1535922878172699,0.193521071715483,0.0684296994304159,67290,0.3,0.056,1.26,2
EMP09305,Nikhil D'Souza,30,7,Operations,60191,1343,3611,1625,1302,52310,15251,5925,2026,3944,3929,31075,1151,887,Low,0.5940546740584974,0.0220034410246606,0.0169566048556681,0.0387306442362836,21235,0.04,0.034,0.77,0
EMP09306,Aman Arora,22,3,Sales,47955,731,2877,989,1448,41910,11554,5063,4868,3573,2677,27735,4968,2171,Medium,0.6617752326413744,0.1185397279885468,0.0518014793605344,0.1161536626103555,14175,0.18,0.102,0.437,1
EMP09307,Ananya Jindal,50,18,IT,129610,9442,7777,3793,1367,107231,0,18567,27332,6560,5148,57607,20949,5298,Medium,0.537223377568054,0.1953632811407149,0.0494073542165978,0.2548889780007647,49624,0.36,0.211,0.253,1
EMP09308,Trisha Arora,26,2,Sales,52399,953,3144,863,2036,45403,8608,6282,0,979,1493,17362,16479,2643,Medium,0.3823976389225381,0.3629495848291963,0.0582120124220866,0.0,28041,0.95,0.0,0.16,1
EMP09309,Simran Mundra,27,2,HR,42687,468,2561,1133,2267,36258,7342,3458,5930,3343,1856,21929,6033,1706,Medium,0.6048044569474323,0.1663908654641734,0.0470516851453472,0.163550113078493,14329,0.28,0.139,0.283,1
EMP09310,Ankit Khanna,37,14,IT,116429,7464,6986,3454,2011,96514,6402,18014,0,6343,4223,34982,27298,6582,High,0.362455187848395,0.2828397952628634,0.0681973599685019,0.0,61532,0.78,0.0,0.241,2
EMP09311,Trisha Dubey,60,28,Marketing,90000,4000,5400,1612,1075,77913,0,11941,17150,4977,3797,37865,17909,4592,Medium,0.4859907845930717,0.2298589452337864,0.0589375328892482,0.2201173103333205,40048,0.47,0.191,0.256,1
EMP09312,Prateek Ahuja,59,25,Customer Support,54703,1068,3282,1033,1641,47679,13616,8532,0,2029,2882,27059,91,665,Low,0.5675244866712809,0.0019085970762809,0.0139474401728224,0.0,20620,0.0,0.0,7.228,0
EMP09313,Ayaan Roy,27,7,Marketing,64338,1550,3860,1432,1137,56359,0,7346,10831,2045,2560,22782,21108,2093,Medium,0.4042300253730548,0.3745275821075605,0.0371369257793786,0.1921787114746535,33577,0.93,0.168,0.099,1
