EmployeeID,EmployeeName,Age,Years_of_Experience,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Total_Expenditure,Savings_Amount,Investments,Class
EMP07553,Payal Tayal,58,35,Marketing,90000,4000,5400,1868,1891,76841,0,11245,0,1618,2439,15302,40670,3445,Medium
EMP07554,Sakshi Chauhan,54,27,Marketing,90000,4000,5400,2015,1907,76678,0,10330,23871,12183,5507,51891,5452,3816,Low
EMP07555,Bhavna Arora,34,10,Sales,59786,1323,3587,754,1984,52138,16468,5344,0,9716,3404,34932,4006,1428,Low
EMP07556,Rupal Kulkarni,35,11,Marketing,70402,2040,4224,2161,1121,60856,22753,11774,10432,11264,4670,60893,0,0,Low
EMP07557,Diya Shukla,28,7,Sales,57602,1213,3456,1073,1822,50038,11918,8722,4708,3409,2728,31485,7165,1734,Medium
EMP07558,Pooja Mukherjee,52,34,IT,150000,13333,9000,3632,1557,122478,0,12330,40905,9493,7548,70276,12436,23062,Medium
EMP07559,Sumit Wadhwa,39,13,Sales,67987,1799,4079,1635,1750,58724,15807,7892,0,8456,5330,37485,2293,3506,Medium
EMP07560,Sai Mukherjee,60,32,IT,150000,13333,9000,2236,1705,123726,0,20543,27871,12682,10999,72095,12197,5072,Low
EMP07561,Rajat Rathore,57,34,Operations,95000,4500,5700,1882,1528,81390,0,11722,0,3194,3143,18059,2630,2499,Medium
EMP07562,Komal Somani,40,15,Finance,100367,5055,6022,2604,1854,84832,0,14076,0,2400,2725,19201,36176,5281,High
EMP07563,Trisha Saxena,45,25,IT,138148,10963,8289,2212,1306,115378,26519,16282,0,7094,5074,54969,23847,7475,Medium
EMP07564,Rupal Mishra,54,26,IT,150000,13333,9000,2775,862,124030,24643,15475,0,3902,5673,49693,38723,5742,Medium
EMP07565,Rajat Pandey,55,34,HR,70000,2000,4200,2179,2266,59355,0,7765,0,1223,2406,11394,29942,4213,High
EMP07566,Hemant Nitin Mukherjee,58,37,Customer Support,60000,1333,3600,1842,1669,51556,0,7850,14924,8849,4892,36515,2358,1624,Low
EMP07567,Sakshi Somani,56,28,IT,150000,13333,9000,3760,1670,122237,44577,17934,0,12852,10589,85952,5163,4230,Low
EMP07568,Reema Rashmi Sahu,58,22,Marketing,88091,3809,5285,2110,1823,75064,0,10393,16135,3846,3684,34058,19009,4090,Medium
EMP07569,Trisha Dubey,39,15,Data Science,134125,10158,8048,2679,1101,112139,0,12561,32260,8038,3498,56357,32673,5309,Medium
EMP07570,Nikhil Purohit,35,5,IT,98102,4810,5886,2037,1740,83629,19157,12788,0,6161,5013,43119,19484,4936,Medium
EMP07571,Rishabh Rawat,25,0,IT,83934,3393,5036,1283,1450,72772,0,10203,0,7780,3801,21784,24609,5077,Medium
EMP07572,Anurag Singh,38,8,Marketing,64742,1570,3885,1860,1991,55436,0,10789,4160,7401,5619,27969,5871,3437,Medium
EMP07573,Nitin Solanki,59,28,Operations,93353,4335,5601,1975,1829,79613,0,12636,17935,4949,5444,40964,16988,3759,Medium
EMP07574,Nisha Kartik Purohit,43,20,HR,60649,1366,3639,2019,1432,52193,18651,6411,6980,10291,5330,47663,740,723,Low
EMP07575,Ayush Amit Rawat,26,4,IT,91537,4154,5492,1315,1897,78679,5778,11554,0,4279,4261,25872,24010,5365,Medium
EMP07576,Neha Bajaj,45,22,Data Science,158186,14971,9491,3550,1792,128382,29832,18353,0,6650,6485,61320,33442,6860,High
EMP07577,Sonia Sabharwal,48,26,Sales,85000,3500,5100,1580,1632,73188,0,10297,16857,12772,6048,45974,6647,2412,Medium
EMP07578,Gaurav Maheshwari,28,4,IT,91211,4121,5473,1221,2171,78225,0,10233,15498,1889,1853,29473,26609,4335,Medium
EMP07579,Vivek Suri,36,12,Marketing,72482,2248,4349,1346,1597,62942,0,6531,15577,3671,3776,29555,1388,964,Low
EMP07580,Anjali Bhatia,42,28,IT,145749,12483,8745,3560,1111,119850,26750,13451,7417,7868,3102,58588,32722,6473,Medium
EMP07581,Aditya Sabharwal,27,5,Operations,57340,1200,3440,1178,1072,50450,0,7489,5015,2270,3488,18262,1260,1032,Medium
EMP07582,Krishna Tomar,26,4,IT,91297,4130,5478,2113,1533,78043,19542,10342,4748,6493,3870,44995,13141,4176,Medium
EMP07583,Shivam Palak Dubey,37,16,Sales,69786,1979,4187,1202,1995,60423,16340,8940,9684,4071,2877,41912,6688,1942,Medium
EMP07584,Ankit Deepak Naidu,39,17,Marketing,77120,2712,4627,1313,1429,67039,15944,12362,0,4998,3573,36877,13088,2995,Medium
EMP07585,Ayaan Goel,50,25,HR,67357,1736,4041,1972,1370,58238,0,8558,15436,1791,1377,27162,16483,3468,Medium
EMP07586,Rishabh Singh,22,3,Sales,45000,583,2700,723,1727,39267,9750,3875,0,3220,1305,18150,14207,1069,Medium
EMP07587,Abhishek Jain,26,4,Operations,61982,1432,3719,1268,1041,54522,10845,6417,0,1115,1474,19851,19155,3406,High
EMP07588,Dhruv Gupta,56,35,Customer Support,60000,1333,3600,1816,1845,51406,0,5796,16588,3403,2006,27793,15152,1335,Medium
EMP07589,Divya Parmar,53,29,Finance,130000,9500,7800,2333,1294,109073,19722,14834,5719,3241,3518,47034,31228,4808,High
EMP07590,Rakesh Abhishek Rawat,52,23,Finance,124625,8694,7478,2957,1312,104184,0,16254,22763,7076,4890,50983,19354,5774,Medium
EMP07591,Nikita Reddy,22,2,IT,86578,3658,5195,1675,1492,74558,0,8037,0,7426,4536,19999,25724,6100,High
EMP07592,Namrata Narang,31,5,Sales,52616,964,3157,807,1752,45936,0,5013,14786,2203,2986,24988,541,1010,Low
EMP07593,Monika Aakash Sandhu,25,2,Operations,51587,913,3095,865,2296,44418,5239,5322,3358,2464,2203,18586,1308,539,Medium
EMP07594,Mayank Kapoor,24,3,HR,40000,333,2400,759,2232,34276,8618,4633,0,2353,2367,17971,1196,723,Medium
EMP07595,Vivek Shetty,34,9,IT,106656,5998,6399,3369,1283,89607,0,10138,3340,9174,5512,28164,27885,7806,High
EMP07596,Saloni Shinde,36,15,IT,115308,7296,6918,2285,2262,96547,5859,14307,0,2721,6189,29076,6488,2707,Medium
EMP07597,Aditya Bansal,49,26,IT,146491,12632,8789,3295,1350,120425,0,21528,22066,9398,7348,60340,22538,6959,Medium
EMP07598,Amit Nagpal,43,18,Product Management,184363,21091,11062,3576,1269,147365,0,23365,29275,8873,6171,67684,35870,7796,Medium
EMP07599,Simran Krishna Behera,32,5,Sales,53664,1017,3220,1076,1836,46515,0,6908,0,3380,2986,13274,7587,11231,High
EMP07600,Namrata Somani,57,29,Sales,84716,3472,5083,1628,1279,73254,0,12679,15015,4436,4836,36966,17087,4036,Medium
EMP07601,Pankaj Shukla,47,19,Operations,87363,3736,5242,1831,1070,75484,17522,13100,9558,3678,3487,47345,178,85,Low
EMP07602,Sneha Mishra,31,6,Finance,84528,3453,5072,2037,1277,72689,18874,12000,2385,5281,3896,42436,12465,2718,Medium
EMP07603,Karan Patel,43,28,Data Science,169410,17352,10165,2987,2184,136722,33707,14013,0,11739,6490,65949,20541,23716,High
EMP07604,Aisha Roy,37,13,Product Management,160287,15391,9617,3339,1928,130012,28351,18378,4000,5509,5041,61279,34934,5984,Medium
EMP07605,Sanya Chauhan,29,5,Marketing,56417,1154,3385,878,1474,49526,12407,6718,0,3044,2926,25095,9124,3664,Medium
EMP07606,Anjali Bhardwaj,25,1,Product Management,123041,8456,7382,3912,1318,101973,24987,8447,18272,9276,5752,66734,9959,15109,Low
EMP07607,Pallavi Swain,25,1,Customer Support,35000,83,2100,1032,2185,29600,7279,3793,1852,2989,1834,17747,4241,1474,Medium
EMP07608,Vidhi Bajaj,26,7,IT,98070,4807,5884,2184,2135,83060,17691,11208,0,3128,2136,34163,24948,5193,High
EMP07609,Shubham Krishna Shukla,43,18,Customer Support,52631,965,3158,1084,1563,45861,10264,6858,0,1235,2795,21152,2152,603,Medium
EMP07610,Pallavi Pradhan,57,37,IT,150000,13333,9000,2754,1989,122924,0,19237,36781,9098,6404,71520,18495,6237,Medium
EMP07611,Riya Chatterjee,41,23,Operations,94058,4406,5643,2106,1629,80274,0,11503,0,4002,5153,20658,26094,5629,High
EMP07612,Sai Suri,29,6,HR,48855,776,2931,1173,1038,42937,11721,5144,0,3815,2685,23365,8504,2467,Medium
EMP07613,Vaishnavi Roy,29,5,Operations,53799,1023,3228,712,2058,46778,13393,8102,0,5911,3650,31056,2413,2116,Low
EMP07614,Diya George,59,33,Operations,95000,4500,5700,1257,1211,82332,0,13651,28508,2997,3627,48783,21288,2056,Medium
EMP07615,Aakash Dhruv Rathore,60,35,Operations,95000,4500,5700,1285,2181,81334,20329,13203,0,5139,3984,42655,15433,4877,Medium
EMP07616,Pooja Sai D'Souza,55,37,Customer Support,60000,1333,3600,2178,1572,51317,14812,7920,1682,2499,2445,29358,1406,681,Medium
EMP07617,Kartik Dubey,42,16,Data Science,140937,11521,8456,3419,1953,115588,32342,20819,0,7785,6593,67539,21662,5301,Medium
EMP07618,Saloni Reddy,31,12,Operations,72673,2267,4360,2107,1958,61981,0,10568,0,3115,3542,17225,1639,651,Medium
EMP07619,Muskan Namrata Porwal,23,2,Sales,49890,828,2993,942,740,44387,10480,5608,0,3603,2621,22312,5669,8107,Medium
EMP07620,Priya Agarwal,57,30,Finance,130000,9500,7800,3340,1899,107461,26272,15076,14779,3966,4076,64169,23252,4681,Medium
EMP07621,Ashish Sahu,40,14,Product Management,172442,18110,10347,2895,1312,139778,34087,14844,0,9987,5366,64284,49811,4816,High
EMP07622,Mohit Namrata Lodha,28,7,Marketing,64185,1543,3851,2191,2261,54339,15475,6358,0,9034,3912,34779,3418,3120,Medium
EMP07623,Garima Yadav,30,6,Cyber Security,107165,6075,6430,2970,1366,90324,0,14335,29952,4887,4079,53253,17114,4659,Low
EMP07624,Vivaan D'Souza,37,18,Marketing,80162,3016,4810,1915,2388,68033,0,8121,12481,1712,1905,24219,25274,2996,Medium
EMP07625,Priya Mishra,23,1,Operations,50000,833,3000,1074,1789,43304,7734,3584,7129,3011,2066,23524,12016,1683,Medium
EMP07626,Abhishek Bedi,27,4,HR,45424,605,2725,922,1675,39497,11291,6571,0,5370,2497,25729,2565,1683,Medium
EMP07627,Shruti Mukherjee,32,5,Data Science,102272,5341,6136,3699,1072,86024,31088,15606,6092,15254,8765,76805,1075,1160,Low
EMP07628,Bhavna Ahuja,58,23,Finance,112693,6904,6762,2242,1502,95283,0,10581,32063,3984,3699,50327,25662,2988,Medium
EMP07629,Tarun More,46,17,Sales,70720,2072,4243,1545,1830,61030,6642,7471,0,3197,4163,21473,2906,1827,Medium
EMP07630,Diya Tomar,29,4,Sales,48751,771,2925,1194,1821,42040,11232,6117,0,1231,1962,20542,3,297,Medium
EMP07631,Nikita Chauhan,50,20,Sales,73414,2341,4405,2036,866,63766,20435,10137,4947,10917,6143,52579,1401,1349,Low
EMP07632,Varun Mukherjee,47,25,Data Science,166100,16553,9966,2608,1526,135447,33353,13401,10076,12396,6056,75282,19100,20998,Medium
EMP07633,Shreya Deshmukh,30,3,Cyber Security,107397,6110,6444,2899,1126,90818,21859,13154,9642,4343,3772,52770,17928,3368,Medium
EMP07634,Trisha Somani,38,14,Cyber Security,137267,10787,8236,3999,1854,112391,24358,18794,11387,4373,5813,64725,757,1480,Low
EMP07635,Diya Wadhwa,52,23,Finance,117039,7556,7022,3338,1739,97384,0,13782,0,4031,4414,22227,50252,5375,Medium
EMP07636,Aakash Bose,60,37,Sales,85000,3500,5100,1247,1388,73765,0,12884,18130,4278,3841,39133,12282,5576,Medium
EMP07637,Atharv Porwal,35,12,Data Science,121823,8273,7309,3852,1173,101216,0,14273,0,7052,4433,25758,32511,10061,High
EMP07638,Manish Kulkarni,39,18,Data Science,138656,11065,8319,2813,1482,114977,26502,17781,0,4886,6658,55827,16710,23472,High
EMP07639,Mayank Rawat,53,27,Sales,85000,3500,5100,2080,1530,72790,17185,9777,0,4448,3800,35210,13865,3936,Medium
EMP07640,Shivam Maheshwari,30,3,HR,43791,523,2627,713,1967,37961,0,6535,0,2308,2202,11045,10071,3775,High
EMP07641,Ishaan Parth Chauhan,43,16,Data Science,136540,10641,8192,2446,1380,113881,30462,18290,0,7132,5433,61317,15756,16780,Medium
EMP07642,Pankaj Lakshay Suri,35,5,Finance,78264,2826,4696,1217,1781,67744,16907,8386,9159,7083,4402,45937,9203,2561,Medium
EMP07643,Anjali Thomas,49,15,IT,117164,7575,7030,3112,1905,97542,0,15774,25444,5245,5552,52015,12182,16542,Medium
EMP07644,Amit Gupta,27,5,Customer Support,40250,346,2415,917,1840,34732,3369,4049,1199,2771,1528,12916,7856,3430,Medium
EMP07645,Saurabh Shetty,55,24,Sales,85000,3500,5100,1840,1854,72706,0,10330,21382,4440,3322,39474,13857,4361,Medium
EMP07646,Lakshay Mehta,57,37,Product Management,220000,31000,13200,3398,1945,170457,35070,27577,5226,11298,6472,85643,27689,26830,High
EMP07647,Rishabh Khandelwal,32,8,Customer Support,45426,605,2726,817,1525,39753,9319,5327,3917,725,2774,22062,27,638,Low
EMP07648,Sanya Nagpal,50,28,Cyber Security,180000,20000,10800,3135,2138,143927,0,23467,0,7498,7015,37980,43783,14307,High
EMP07649,Shreya Fernandes,27,5,Operations,60465,1357,3628,1781,1223,52476,0,7586,0,2538,2269,12393,17768,4701,High
EMP07650,Aditi George,42,19,Sales,72284,2228,4337,1222,2310,62187,0,7885,15137,8457,5095,36574,3159,3239,Low
EMP07651,Sakshi Purohit,50,28,Data Science,170000,17500,10200,2539,1245,138516,0,19869,0,9620,8422,37911,39587,14625,High
EMP07652,Aditya Bansal,56,29,Marketing,90000,4000,5400,1998,1430,77172,0,11473,7665,9141,5665,33944,17661,4810,Medium
EMP07653,Trisha Pillai,59,26,HR,66256,1646,3975,1922,1674,57039,11480,6879,0,5519,3614,27492,12285,3209,Medium
EMP07654,Mansi Nagpal,51,25,Operations,95000,4500,5700,1788,1592,81420,27002,13749,12675,8907,5182,67515,2681,1643,Low
EMP07655,Harsh Arora,55,31,Customer Support,60000,1333,3600,1934,1994,51139,0,6979,15047,1475,1907,25408,14709,1660,Medium
EMP07656,Pooja Roy,29,6,HR,46673,667,2800,733,1624,40849,13804,5057,0,8015,2731,29607,2072,1774,Low
EMP07657,Ayaan Khurana,58,28,Marketing,90000,4000,5400,1374,1749,77477,14766,8910,0,2618,2953,29247,32919,3079,Medium
EMP07658,Sai Chaudhary,57,28,Operations,95000,4500,5700,2136,1322,81342,0,13288,18769,2091,4719,38867,837,197,Low
EMP07659,Aakash Sahu,22,0,Sales,46161,641,2770,778,2207,39765,0,4923,0,5501,2648,13072,6572,2821,Medium
EMP07660,Krishna Rajput,30,5,HR,46996,683,2820,973,1551,40969,9204,5690,0,1139,1103,17136,12442,1950,Medium
EMP07661,Aditya Jindal,26,6,HR,47929,730,2876,733,1567,42023,8710,6772,2635,2115,2670,22902,7728,2048,Medium
EMP07662,Simran Sharma,23,3,Finance,76868,2687,4612,1804,1755,66010,0,7642,0,1442,1992,11076,30458,4477,High
EMP07663,Vikram D'Souza,34,10,Marketing,65205,1594,3912,1955,2131,55613,5588,6806,0,3678,1769,17841,23874,2713,High
EMP07664,Preeti Ghosh,36,13,IT,112622,6893,6757,3562,1308,94102,0,14270,0,5355,5435,25060,17808,28889,High
EMP07665,Tanvi Roy,44,15,Marketing,76601,2660,4596,1533,2027,65785,16972,9279,11232,4604,3085,45172,9758,2372,Medium
EMP07666,Priya Solanki,58,38,HR,70000,2000,4200,2106,1850,59844,0,9160,15840,2944,2416,30360,12052,4118,Medium
EMP07667,Ishaan Ravi D'Souza,33,7,HR,52016,934,3121,820,2041,45100,9610,4118,6994,2343,1299,24364,11019,1471,Medium
EMP07668,Manish Sakshi Roy,40,9,Cyber Security,119469,7920,7168,2946,2080,99355,18813,12991,4256,3344,2314,41718,31799,4179,High
EMP07669,Prachi Nikita Bagri,39,14,Data Science,135426,10419,8126,3972,1297,111612,38615,17800,0,18180,8843,83438,2972,3162,Low
EMP07670,Shruti Mohanty,44,15,IT,113774,7066,6826,3534,1348,95000,20595,12130,0,5964,3682,42371,23103,6429,Medium
EMP07671,Dev Chatterjee,48,24,IT,143713,12076,8623,3494,2124,117396,0,14471,22612,4541,3163,44787,38261,6012,Medium
EMP07672,Gaurav Chatterjee,59,32,Customer Support,60000,1333,3600,1961,1989,51117,0,8523,10083,1196,3953,23755,2651,783,Medium
EMP07673,Aakash Iyer,25,3,Finance,77171,2717,4630,1657,1586,66581,4830,7738,0,12018,6031,30617,8977,4862,Medium
EMP07674,Sonia Ashish Bajaj,22,2,Sales,45430,605,2726,718,1457,39924,12190,4563,0,7276,3244,27273,2880,1742,Medium
EMP07675,Vihaan Parmar,32,8,Marketing,61872,1427,3712,1490,1513,53730,16621,7074,0,5784,3754,33233,3652,1706,Low
EMP07676,Bhavna Lodha,24,2,HR,41978,432,2519,748,1616,36663,0,3881,0,1902,1585,7368,15904,3336,High
EMP07677,Aditi Mohit Das,57,36,Finance,130000,9500,7800,2564,2164,107972,0,15677,21318,5142,3388,45525,16689,25909,Medium
EMP07678,Sonia Kumawat,27,3,Marketing,58831,1275,3530,1002,1466,51558,12543,7392,0,2447,1531,23913,7145,11538,High
EMP07679,Ayush Das,41,22,Sales,79299,2930,4758,1580,2220,67811,17334,11057,6602,4202,4814,44009,9705,2852,Medium
EMP07680,Preeti Jindal,30,7,Sales,58031,1235,3482,796,1699,50819,0,7878,12947,3967,2932,27724,9758,2379,Medium
EMP07681,Shruti Sabharwal,37,15,Cyber Security,147776,12889,8867,2281,979,122760,44192,23088,4478,23156,8646,103560,4776,2066,Low
EMP07682,Ishita Verma,57,32,Operations,95000,4500,5700,1364,1326,82110,16477,8598,0,5107,2367,32549,31754,3450,Medium
EMP07683,Tanvi Tomar,43,24,Cyber Security,172306,18076,10338,3894,1007,138991,0,23268,35710,10318,8134,77430,16551,22017,Medium
EMP07684,Lakshay Agarwal,41,20,Sales,76476,2648,4589,1625,1429,66185,6631,10063,0,10268,6380,33342,4566,4698,Medium
EMP07685,Namrata Khanna,57,33,Finance,130000,9500,7800,3428,1884,107388,12398,15603,0,7046,4440,39487,27329,7751,High
EMP07686,Lakshay Shetty,37,18,Data Science,140248,11383,8415,2426,1648,116376,19913,9109,11571,6513,2804,49910,40947,6061,Medium
EMP07687,Prateek Daga,58,33,Cyber Security,180000,20000,10800,3992,1649,143559,29418,21602,0,5501,4058,60579,47093,6105,Medium
EMP07688,Vivek Atharv Reddy,45,19,Marketing,79984,2998,4799,1887,1847,68453,18324,10920,8101,4448,2766,44559,10527,2463,Medium
EMP07689,Nitin Joshi,32,8,Sales,56069,1137,3364,935,2000,48633,18329,7780,0,6418,5342,37869,1933,1673,Low
EMP07690,Sumit Pillai,27,6,IT,90914,4091,5455,1294,1025,79049,24589,12696,0,14296,6746,58327,3772,2485,Low
EMP07691,Sumit Ghosh,36,13,Operations,78352,2835,4701,1628,991,68197,0,9851,0,4197,3611,17659,24772,4999,Medium
EMP07692,Anjali Solanki,34,6,Operations,61665,1417,3700,1205,2064,53279,0,7076,17516,8249,4724,37565,3366,2254,Low
EMP07693,Kavya Bhardwaj,55,32,Sales,85000,3500,5100,1435,1572,73393,0,10096,22013,4790,3565,40464,15987,3608,Medium
EMP07694,Pankaj Joshi,35,8,Finance,88664,3866,5320,1831,1390,76257,13114,9508,2976,1459,3215,30272,29459,4081,High
EMP07695,Pankaj Nagpal,42,17,Data Science,148951,13124,8937,3729,1294,121867,35935,17624,0,13581,7755,74895,7111,5863,Low
EMP07696,Swati Krishna Khandelwal,24,3,Data Science,99464,4946,5968,1221,1739,85590,18751,8902,0,5048,3686,36387,32834,2535,Medium
EMP07697,Sonali Iyer,22,1,Data Science,90000,4000,5400,1721,1340,77539,5875,7619,4084,8037,4569,30184,16685,7206,Medium
EMP07698,Parth Naidu,54,36,Finance,130000,9500,7800,3172,1196,108332,0,16668,22818,5309,4917,49712,30812,6254,Medium
EMP07699,Krishna Mayank Saxena,42,23,Data Science,155529,14439,9332,3718,1751,126289,30775,20478,0,7125,7421,65799,29597,5172,Medium
EMP07700,Sumit Bose,51,36,Operations,95000,4500,5700,1490,2388,80922,0,11903,26087,5255,3349,46594,14139,4365,Low
EMP07701,Pooja Somani,38,8,Data Science,119680,7952,7181,2731,1418,100398,28086,16118,0,4127,4110,52441,3438,2009,Medium
EMP07702,Rahul Gill,32,12,Marketing,72644,2264,4359,1823,2130,62068,11509,9014,9878,1711,1368,33480,15464,2969,Medium
EMP07703,Mayank Prachi Mathew,52,24,Operations,92231,4223,5534,1574,1690,79210,0,13654,20484,3376,3459,40973,1356,368,Low
EMP07704,Mansi Banerjee,34,10,HR,46507,659,2790,1014,1652,40392,0,4440,11144,3989,1750,21323,8464,1624,Medium
EMP07705,Ananya Lodha,60,35,HR,70000,2000,4200,2196,2120,59484,15490,10336,8380,4343,2481,41030,8119,2394,Low
EMP07706,Vihaan Tushar Parmar,55,22,Data Science,152743,13882,9165,3546,1970,124180,14256,21752,0,8352,7550,51910,29830,7089,Medium
EMP07707,Hemant Roy,28,3,Sales,51647,916,3099,1054,2051,44527,0,6352,10844,7446,4279,28921,1952,2368,Low
EMP07708,Sakshi Mundra,25,1,Marketing,53464,1007,3208,1045,1942,46262,0,5336,3931,2922,1391,13580,20026,2478,High
EMP07709,Rohit Parmar,55,27,Finance,130000,9500,7800,3984,1895,106821,9862,14569,0,2959,4454,31844,45829,5540,High
EMP07710,Swati Malhotra,25,3,Finance,73379,2338,4403,1528,797,64313,14877,6332,0,4635,2791,28635,8183,13332,Medium
EMP07711,Amit Porwal,30,4,Marketing,60836,1375,3650,1302,2104,52405,13483,6203,0,5683,3661,29030,9689,2282,Medium
EMP07712,Trisha Mohanty,28,5,IT,91205,4120,5472,1856,2078,77679,19388,13244,0,4967,3287,40886,13590,4621,Medium
EMP07713,Ishita Seth,50,22,Sales,77870,2787,4672,1211,1758,67442,18859,11812,0,5120,3675,39466,12110,2597,Medium
EMP07714,Ayaan Bedi,50,17,Customer Support,50717,869,3043,834,1867,44104,0,7435,12255,1181,2616,23487,795,342,Low
EMP07715,Dhruv Mundra,57,22,Sales,83111,3311,4987,1461,2293,71059,14960,11244,0,5147,3626,34977,14922,3584,Medium
EMP07716,Sai Dubey,39,12,Finance,102686,5403,6161,2839,1916,86367,0,13747,16200,3834,5441,39222,4487,1909,Medium
EMP07717,Shreya Ravi Ghosh,39,14,IT,116383,7457,6983,3403,1379,97161,21950,15689,16378,4411,5335,63763,15550,3496,Medium
EMP07718,Hemant Ahuja,23,1,Cyber Security,95000,4500,5700,1979,1788,81033,0,10049,3695,16587,7438,37769,8998,6722,Medium
EMP07719,Khushi Roy,36,12,Sales,66731,1673,4004,1669,1236,58149,4271,9874,3100,6858,4705,28808,6500,4248,Medium
EMP07720,Ashish Kapoor,34,11,Product Management,166296,16593,9978,2828,1682,135215,0,19859,46019,3936,9216,79030,504,2398,Low
EMP07721,Vaishnavi Sumit Das,50,23,Sales,85000,3500,5100,1819,2198,72383,0,11118,16474,12928,6936,47456,2559,2284,Low
EMP07722,Parth Gill,52,35,Sales,85000,3500,5100,1581,1842,72977,0,11460,7128,2725,4641,25954,560,1083,Medium
EMP07723,Sonali Rajat Maheshwari,59,26,Sales,85000,3500,5100,1530,1882,72988,19108,7449,0,7073,3375,37005,15965,4834,Medium
EMP07724,Shubham Bhatia,30,5,Data Science,104066,5610,6244,2638,1673,87901,15917,10038,6373,6261,3950,42539,23033,3392,High
EMP07725,Vihaan Kohli,58,34,IT,150000,13333,9000,3026,1701,122940,0,18276,28600,18912,8993,74781,5089,5431,Low
EMP07726,Ishaan Purohit,33,5,HR,44353,551,2661,855,996,39290,10122,4583,0,3728,2093,20526,7115,2154,Medium
EMP07727,Mayank Shetty,23,3,Operations,58764,1272,3526,1118,1398,51450,0,6205,0,6120,3622,15947,13062,5252,High
EMP07728,Trisha Nair,24,1,Sales,45000,583,2700,865,1830,39022,10806,4584,6359,7761,2322,31832,761,1159,Low
EMP07729,Riya Swain,43,25,Data Science,170000,17500,10200,3231,2033,137036,12567,19011,17581,21145,9531,79835,13455,4965,Medium
EMP07730,Lokesh Jain,30,3,Sales,49164,792,2950,831,1291,43300,13668,5394,3457,7968,2537,33024,2226,1146,Low
EMP07731,Bhavna Tayal,29,3,Sales,47202,693,2832,713,1365,41599,13692,6806,0,6331,3188,30017,1857,1854,Low
EMP07732,Rajat Gupta,31,9,IT,103679,5552,6221,3335,1988,86583,0,14297,0,6086,3668,24051,28317,7568,High
EMP07733,Saurabh Lakhotia,31,8,IT,98916,4892,5935,1624,1821,84644,21015,9386,0,8532,5564,44497,18629,4475,Medium
EMP07734,Dev D'Souza,47,16,Operations,76000,2600,4560,1794,1589,65457,0,10710,21274,6360,5535,43879,3464,3506,Low
EMP07735,Aakash Pandey,27,4,IT,93089,4309,5585,2119,1570,79506,20395,11869,0,7174,3669,43107,17291,3718,Medium
